YEAR,MONTH,DATE,SITE,TRANSECT,TREATMENT,QUAD,SIDE,SUBSTRATE_TYPE,PERCENT_COVER
2012,1,2012-01-19,IVEE,4,ANNUAL,40,O,BM,0
2012,1,2012-01-19,IVEE,4,ANNUAL,40,O,BS,0
2012,1,2012-01-19,IVEE,4,ANNUAL,40,O,C,0
2012,1,2012-01-19,IVEE,4,ANNUAL,40,O,S,35
2012,1,2012-01-19,IVEE,4,ANNUAL,40,O,SH,0
2012,1,2012-01-19,IVEE,4,ANNUAL,40,O,SS,5
2012,1,2012-01-25,MOHK,2,CONTROL,20,I,B,100
2012,1,2012-01-25,MOHK,2,CONTROL,20,I,BL,0
2012,1,2012-01-25,MOHK,2,CONTROL,20,I,BM,0
2012,1,2012-01-25,MOHK,2,CONTROL,20,I,BS,0
2012,1,2012-01-25,MOHK,2,CONTROL,20,I,C,0
2012,1,2012-01-25,MOHK,2,CONTROL,20,I,S,0
2012,1,2012-01-25,MOHK,2,CONTROL,20,I,SH,0
2012,1,2012-01-25,MOHK,2,CONTROL,20,I,SS,0
2012,1,2012-01-25,MOHK,2,CONTROL,20,O,B,100
2012,1,2012-01-25,MOHK,2,CONTROL,20,O,BL,0
2012,1,2012-01-25,MOHK,2,CONTROL,20,O,BM,0
2012,1,2012-01-25,MOHK,2,CONTROL,20,O,BS,0
2012,1,2012-01-25,MOHK,2,CONTROL,20,O,C,0
2012,1,2012-01-25,MOHK,2,CONTROL,20,O,S,0
2012,1,2012-01-25,MOHK,2,CONTROL,20,O,SH,0
2012,1,2012-01-25,MOHK,2,CONTROL,20,O,SS,0
2012,1,2012-01-25,MOHK,2,CONTROL,40,I,B,85
2012,1,2012-01-25,MOHK,2,CONTROL,40,I,BL,0
2012,1,2012-01-25,MOHK,2,CONTROL,40,I,BM,0
2012,1,2012-01-25,MOHK,2,CONTROL,40,I,BS,0
2012,1,2012-01-25,MOHK,2,CONTROL,40,I,C,5
2012,1,2012-01-25,MOHK,2,CONTROL,40,I,S,0
2012,1,2012-01-25,MOHK,2,CONTROL,40,I,SH,0
2012,1,2012-01-25,MOHK,2,CONTROL,40,I,SS,10
2012,1,2012-01-25,MOHK,2,CONTROL,40,O,B,95
2012,1,2012-01-25,MOHK,2,CONTROL,40,O,BL,0
2012,1,2012-01-25,MOHK,2,CONTROL,40,O,BM,0
2012,1,2012-01-25,MOHK,2,CONTROL,40,O,BS,0
2012,1,2012-01-25,MOHK,2,CONTROL,40,O,C,0
2012,1,2012-01-25,MOHK,2,CONTROL,40,O,S,0
2012,1,2012-01-25,MOHK,2,CONTROL,40,O,SH,0
2012,1,2012-01-25,MOHK,2,CONTROL,40,O,SS,5
2012,1,2012-01-25,MOHK,3,ANNUAL,20,I,B,90
2012,1,2012-01-25,MOHK,3,ANNUAL,20,I,BL,0
2012,1,2012-01-25,MOHK,3,ANNUAL,20,I,BM,0
2012,1,2012-01-25,MOHK,3,ANNUAL,20,I,BS,5
2012,1,2012-01-25,MOHK,3,ANNUAL,20,I,C,5
2012,1,2012-01-25,MOHK,3,ANNUAL,20,I,S,0
2012,1,2012-01-25,MOHK,3,ANNUAL,20,I,SH,0
2012,1,2012-01-25,MOHK,3,ANNUAL,20,I,SS,0
2012,1,2012-01-25,MOHK,3,ANNUAL,20,O,B,100
2012,1,2012-01-25,MOHK,3,ANNUAL,20,O,BL,0
2012,1,2012-01-25,MOHK,3,ANNUAL,20,O,BM,0
2012,1,2012-01-25,MOHK,3,ANNUAL,20,O,BS,0
2012,1,2012-01-25,MOHK,3,ANNUAL,20,O,C,0
2012,1,2012-01-25,MOHK,3,ANNUAL,20,O,S,0
2012,1,2012-01-25,MOHK,3,ANNUAL,20,O,SH,0
2012,1,2012-01-25,MOHK,3,ANNUAL,20,O,SS,0
2012,1,2012-01-25,MOHK,3,ANNUAL,40,I,B,65
2012,1,2012-01-25,MOHK,3,ANNUAL,40,I,BL,0
2012,1,2012-01-25,MOHK,3,ANNUAL,40,I,BM,0
2012,1,2012-01-25,MOHK,3,ANNUAL,40,I,BS,0
2012,1,2012-01-25,MOHK,3,ANNUAL,40,I,C,0
2012,1,2012-01-25,MOHK,3,ANNUAL,40,I,S,0
2012,1,2012-01-25,MOHK,3,ANNUAL,40,I,SH,5
2012,1,2012-01-25,MOHK,3,ANNUAL,40,I,SS,30
2012,1,2012-01-25,MOHK,3,ANNUAL,40,O,B,75
2012,1,2012-01-25,MOHK,3,ANNUAL,40,O,BL,0
2012,1,2012-01-25,MOHK,3,ANNUAL,40,O,BM,0
2012,1,2012-01-25,MOHK,3,ANNUAL,40,O,BS,0
2012,1,2012-01-25,MOHK,3,ANNUAL,40,O,C,0
2012,1,2012-01-25,MOHK,3,ANNUAL,40,O,S,0
2012,1,2012-01-25,MOHK,3,ANNUAL,40,O,SH,0
2012,1,2012-01-25,MOHK,3,ANNUAL,40,O,SS,25
2012,1,2012-01-25,MOHK,4,CONTINUAL,20,I,B,60
2012,1,2012-01-25,MOHK,4,CONTINUAL,20,I,BL,0
2012,1,2012-01-25,MOHK,4,CONTINUAL,20,I,BM,0
2012,1,2012-01-25,MOHK,4,CONTINUAL,20,I,BS,0
2012,1,2012-01-25,MOHK,4,CONTINUAL,20,I,C,0
2012,1,2012-01-25,MOHK,4,CONTINUAL,20,I,S,10
2012,1,2012-01-25,MOHK,4,CONTINUAL,20,I,SH,0
2012,1,2012-01-25,MOHK,4,CONTINUAL,20,I,SS,30
2012,1,2012-01-25,MOHK,4,CONTINUAL,20,O,B,55
2012,1,2012-01-25,MOHK,4,CONTINUAL,20,O,BL,0
2012,1,2012-01-25,MOHK,4,CONTINUAL,20,O,BM,0
2012,1,2012-01-25,MOHK,4,CONTINUAL,20,O,BS,0
2012,1,2012-01-25,MOHK,4,CONTINUAL,20,O,C,0
2012,1,2012-01-25,MOHK,4,CONTINUAL,20,O,S,15
2012,1,2012-01-25,MOHK,4,CONTINUAL,20,O,SH,0
2012,1,2012-01-25,MOHK,4,CONTINUAL,20,O,SS,30
2012,1,2012-01-25,MOHK,4,CONTINUAL,40,I,B,70
2012,1,2012-01-25,MOHK,4,CONTINUAL,40,I,BL,0
2012,1,2012-01-25,MOHK,4,CONTINUAL,40,I,BM,0
2012,1,2012-01-25,MOHK,4,CONTINUAL,40,I,BS,0
2012,1,2012-01-25,MOHK,4,CONTINUAL,40,I,C,0
2012,1,2012-01-25,MOHK,4,CONTINUAL,40,I,S,10
2012,1,2012-01-25,MOHK,4,CONTINUAL,40,I,SH,0
2012,1,2012-01-25,MOHK,4,CONTINUAL,40,I,SS,20
2012,1,2012-01-25,MOHK,4,CONTINUAL,40,O,B,80
2012,1,2012-01-25,MOHK,4,CONTINUAL,40,O,BL,0
2012,1,2012-01-25,MOHK,4,CONTINUAL,40,O,BM,0
2012,1,2012-01-25,MOHK,4,CONTINUAL,40,O,BS,0
2012,1,2012-01-25,MOHK,4,CONTINUAL,40,O,C,0
2012,1,2012-01-25,MOHK,4,CONTINUAL,40,O,S,5
2012,1,2012-01-25,MOHK,4,CONTINUAL,40,O,SH,0
2012,1,2012-01-25,MOHK,4,CONTINUAL,40,O,SS,15
2012,2,2012-02-01,AQUE,4,CONTROL,20,I,B,70
2012,2,2012-02-01,AQUE,4,CONTROL,20,I,BL,15
2012,2,2012-02-01,AQUE,4,CONTROL,20,I,BM,0
2012,2,2012-02-01,AQUE,4,CONTROL,20,I,BS,0
2012,2,2012-02-01,AQUE,4,CONTROL,20,I,C,0
2012,2,2012-02-01,AQUE,4,CONTROL,20,I,S,0
2012,2,2012-02-01,AQUE,4,CONTROL,20,I,SH,0
2012,2,2012-02-01,AQUE,4,CONTROL,20,I,SS,15
2012,2,2012-02-01,AQUE,4,CONTROL,20,O,B,70
2012,2,2012-02-01,AQUE,4,CONTROL,20,O,BL,15
2012,2,2012-02-01,AQUE,4,CONTROL,20,O,BM,0
2012,2,2012-02-01,AQUE,4,CONTROL,20,O,BS,0
2012,2,2012-02-01,AQUE,4,CONTROL,20,O,C,5
2012,2,2012-02-01,AQUE,4,CONTROL,20,O,S,0
2012,2,2012-02-01,AQUE,4,CONTROL,20,O,SH,5
2012,2,2012-02-01,AQUE,4,CONTROL,20,O,SS,5
2012,2,2012-02-01,AQUE,4,CONTROL,40,I,B,70
2012,2,2012-02-01,AQUE,4,CONTROL,40,I,BL,0
2012,2,2012-02-01,AQUE,4,CONTROL,40,I,BM,0
2012,2,2012-02-01,AQUE,4,CONTROL,40,I,BS,5
2012,2,2012-02-01,AQUE,4,CONTROL,40,I,C,20
2012,2,2012-02-01,AQUE,4,CONTROL,40,I,S,0
2012,2,2012-02-01,AQUE,4,CONTROL,40,I,SH,0
2012,2,2012-02-01,AQUE,4,CONTROL,40,I,SS,5
2012,2,2012-02-01,AQUE,4,CONTROL,40,O,B,75
2012,2,2012-02-01,AQUE,4,CONTROL,40,O,BL,0
2012,2,2012-02-01,AQUE,4,CONTROL,40,O,BM,0
2012,2,2012-02-01,AQUE,4,CONTROL,40,O,BS,0
2012,2,2012-02-01,AQUE,4,CONTROL,40,O,C,25
2012,2,2012-02-01,AQUE,4,CONTROL,40,O,S,0
2012,2,2012-02-01,AQUE,4,CONTROL,40,O,SH,0
2012,2,2012-02-01,AQUE,4,CONTROL,40,O,SS,0
2012,2,2012-02-01,AQUE,7,ANNUAL,20,I,B,75
2012,2,2012-02-01,AQUE,7,ANNUAL,20,I,BL,0
2012,2,2012-02-01,AQUE,7,ANNUAL,20,I,BM,0
2012,2,2012-02-01,AQUE,7,ANNUAL,20,I,BS,0
2012,2,2012-02-01,AQUE,7,ANNUAL,20,I,C,10
2012,2,2012-02-01,AQUE,7,ANNUAL,20,I,S,0
2012,2,2012-02-01,AQUE,7,ANNUAL,20,I,SH,0
2012,2,2012-02-01,AQUE,7,ANNUAL,20,I,SS,15
2012,2,2012-02-01,AQUE,7,ANNUAL,20,O,B,65
2012,2,2012-02-01,AQUE,7,ANNUAL,20,O,BL,0
2012,2,2012-02-01,AQUE,7,ANNUAL,20,O,BM,0
2012,2,2012-02-01,AQUE,7,ANNUAL,20,O,BS,0
2012,2,2012-02-01,AQUE,7,ANNUAL,20,O,C,0
2012,2,2012-02-01,AQUE,7,ANNUAL,20,O,S,10
2012,2,2012-02-01,AQUE,7,ANNUAL,20,O,SH,10
2012,2,2012-02-01,AQUE,7,ANNUAL,20,O,SS,15
2012,2,2012-02-01,AQUE,7,ANNUAL,40,I,B,80
2012,2,2012-02-01,AQUE,7,ANNUAL,40,I,BL,15
2012,2,2012-02-01,AQUE,7,ANNUAL,40,I,BM,0
2012,2,2012-02-01,AQUE,7,ANNUAL,40,I,BS,5
2012,2,2012-02-01,AQUE,7,ANNUAL,40,I,C,0
2012,2,2012-02-01,AQUE,7,ANNUAL,40,I,S,0
2012,2,2012-02-01,AQUE,7,ANNUAL,40,I,SH,0
2012,2,2012-02-01,AQUE,7,ANNUAL,40,I,SS,0
2012,2,2012-02-01,AQUE,7,ANNUAL,40,O,B,70
2012,2,2012-02-01,AQUE,7,ANNUAL,40,O,BL,15
2012,2,2012-02-01,AQUE,7,ANNUAL,40,O,BM,0
2012,2,2012-02-01,AQUE,7,ANNUAL,40,O,BS,5
2012,2,2012-02-01,AQUE,7,ANNUAL,40,O,C,0
2012,2,2012-02-01,AQUE,7,ANNUAL,40,O,S,5
2012,2,2012-02-01,AQUE,7,ANNUAL,40,O,SH,0
2012,2,2012-02-01,AQUE,7,ANNUAL,40,O,SS,5
2012,2,2012-02-01,AQUE,8,CONTINUAL,20,I,B,80
2012,2,2012-02-01,AQUE,8,CONTINUAL,20,I,BL,0
2012,2,2012-02-01,AQUE,8,CONTINUAL,20,I,BM,0
2012,2,2012-02-01,AQUE,8,CONTINUAL,20,I,BS,10
2012,2,2012-02-01,AQUE,8,CONTINUAL,20,I,C,0
2012,2,2012-02-01,AQUE,8,CONTINUAL,20,I,S,5
2012,2,2012-02-01,AQUE,8,CONTINUAL,20,I,SH,0
2012,2,2012-02-01,AQUE,8,CONTINUAL,20,I,SS,5
2012,2,2012-02-01,AQUE,8,CONTINUAL,20,O,B,80
2012,2,2012-02-01,AQUE,8,CONTINUAL,20,O,BL,0
2012,2,2012-02-01,AQUE,8,CONTINUAL,20,O,BM,10
2012,2,2012-02-01,AQUE,8,CONTINUAL,20,O,BS,0
2012,2,2012-02-01,AQUE,8,CONTINUAL,20,O,C,10
2012,2,2012-02-01,AQUE,8,CONTINUAL,20,O,S,0
2012,2,2012-02-01,AQUE,8,CONTINUAL,20,O,SH,0
2012,2,2012-02-01,AQUE,8,CONTINUAL,20,O,SS,0
2012,2,2012-02-01,AQUE,8,CONTINUAL,40,I,B,65
2012,2,2012-02-01,AQUE,8,CONTINUAL,40,I,BL,0
2012,2,2012-02-01,AQUE,8,CONTINUAL,40,I,BM,0
2012,2,2012-02-01,AQUE,8,CONTINUAL,40,I,BS,0
2012,2,2012-02-01,AQUE,8,CONTINUAL,40,I,C,10
2012,2,2012-02-01,AQUE,8,CONTINUAL,40,I,S,5
2012,2,2012-02-01,AQUE,8,CONTINUAL,40,I,SH,0
2012,2,2012-02-01,AQUE,8,CONTINUAL,40,I,SS,20
2012,2,2012-02-01,AQUE,8,CONTINUAL,40,O,B,50
2012,2,2012-02-01,AQUE,8,CONTINUAL,40,O,BL,0
2012,2,2012-02-01,AQUE,8,CONTINUAL,40,O,BM,0
2012,2,2012-02-01,AQUE,8,CONTINUAL,40,O,BS,0
2012,2,2012-02-01,AQUE,8,CONTINUAL,40,O,C,20
2012,2,2012-02-01,AQUE,8,CONTINUAL,40,O,S,5
2012,2,2012-02-01,AQUE,8,CONTINUAL,40,O,SH,0
2012,2,2012-02-01,AQUE,8,CONTINUAL,40,O,SS,25
2012,3,2012-03-09,AQUE,4,CONTROL,20,I,B,95
2012,3,2012-03-09,AQUE,4,CONTROL,20,I,BL,0
2012,3,2012-03-09,AQUE,4,CONTROL,20,I,BM,0
2012,3,2012-03-09,AQUE,4,CONTROL,20,I,BS,0
2012,3,2012-03-09,AQUE,4,CONTROL,20,I,C,5
2012,3,2012-03-09,AQUE,4,CONTROL,20,I,S,0
2012,3,2012-03-09,AQUE,4,CONTROL,20,I,SH,0
2012,3,2012-03-09,AQUE,4,CONTROL,20,I,SS,0
2012,3,2012-03-09,AQUE,4,CONTROL,20,O,B,90
2012,3,2012-03-09,AQUE,4,CONTROL,20,O,BL,0
2012,3,2012-03-09,AQUE,4,CONTROL,20,O,BM,0
2012,3,2012-03-09,AQUE,4,CONTROL,20,O,BS,5
2012,3,2012-03-09,AQUE,4,CONTROL,20,O,C,5
2012,3,2012-03-09,AQUE,4,CONTROL,20,O,S,0
2012,3,2012-03-09,AQUE,4,CONTROL,20,O,SH,0
2012,3,2012-03-09,AQUE,4,CONTROL,20,O,SS,0
2012,3,2012-03-09,AQUE,4,CONTROL,40,I,B,95
2012,3,2012-03-09,AQUE,4,CONTROL,40,I,BL,0
2012,3,2012-03-09,AQUE,4,CONTROL,40,I,BM,0
2012,3,2012-03-09,AQUE,4,CONTROL,40,I,BS,0
2012,3,2012-03-09,AQUE,4,CONTROL,40,I,C,5
2012,3,2012-03-09,AQUE,4,CONTROL,40,I,S,0
2012,3,2012-03-09,AQUE,4,CONTROL,40,I,SH,0
2012,3,2012-03-09,AQUE,4,CONTROL,40,I,SS,0
2012,3,2012-03-09,AQUE,4,CONTROL,40,O,B,100
2012,3,2012-03-09,AQUE,4,CONTROL,40,O,BL,0
2012,3,2012-03-09,AQUE,4,CONTROL,40,O,BM,0
2012,3,2012-03-09,AQUE,4,CONTROL,40,O,BS,0
2012,3,2012-03-09,AQUE,4,CONTROL,40,O,C,0
2012,3,2012-03-09,AQUE,4,CONTROL,40,O,S,0
2012,3,2012-03-09,AQUE,4,CONTROL,40,O,SH,0
2012,3,2012-03-09,AQUE,4,CONTROL,40,O,SS,0
2012,3,2012-03-09,AQUE,7,ANNUAL,20,I,B,80
2012,3,2012-03-09,AQUE,7,ANNUAL,20,I,BL,0
2012,3,2012-03-09,AQUE,7,ANNUAL,20,I,BM,0
2012,3,2012-03-09,AQUE,7,ANNUAL,20,I,BS,0
2012,3,2012-03-09,AQUE,7,ANNUAL,20,I,C,10
2012,3,2012-03-09,AQUE,7,ANNUAL,20,I,S,10
2012,3,2012-03-09,AQUE,7,ANNUAL,20,I,SH,0
2012,3,2012-03-09,AQUE,7,ANNUAL,20,I,SS,0
2012,3,2012-03-09,AQUE,7,ANNUAL,20,O,B,75
2012,3,2012-03-09,AQUE,7,ANNUAL,20,O,BL,0
2012,3,2012-03-09,AQUE,7,ANNUAL,20,O,BM,0
2012,3,2012-03-09,AQUE,7,ANNUAL,20,O,BS,0
2012,3,2012-03-09,AQUE,7,ANNUAL,20,O,C,10
2012,3,2012-03-09,AQUE,7,ANNUAL,20,O,S,15
2012,3,2012-03-09,AQUE,7,ANNUAL,20,O,SH,0
2012,3,2012-03-09,AQUE,7,ANNUAL,20,O,SS,0
2012,3,2012-03-09,AQUE,7,ANNUAL,40,I,B,75
2012,3,2012-03-09,AQUE,7,ANNUAL,40,I,BL,0
2012,3,2012-03-09,AQUE,7,ANNUAL,40,I,BM,0
2012,3,2012-03-09,AQUE,7,ANNUAL,40,I,BS,0
2012,3,2012-03-09,AQUE,7,ANNUAL,40,I,C,15
2012,3,2012-03-09,AQUE,7,ANNUAL,40,I,S,10
2012,3,2012-03-09,AQUE,7,ANNUAL,40,I,SH,0
2012,3,2012-03-09,AQUE,7,ANNUAL,40,I,SS,0
2012,3,2012-03-09,AQUE,7,ANNUAL,40,O,B,70
2012,3,2012-03-09,AQUE,7,ANNUAL,40,O,BL,0
2012,3,2012-03-09,AQUE,7,ANNUAL,40,O,BM,0
2012,3,2012-03-09,AQUE,7,ANNUAL,40,O,BS,0
2012,3,2012-03-09,AQUE,7,ANNUAL,40,O,C,25
2012,3,2012-03-09,AQUE,7,ANNUAL,40,O,S,5
2012,3,2012-03-09,AQUE,7,ANNUAL,40,O,SH,0
2012,3,2012-03-09,AQUE,7,ANNUAL,40,O,SS,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,20,I,B,85
2012,3,2012-03-09,AQUE,8,CONTINUAL,20,I,BL,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,20,I,BM,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,20,I,BS,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,20,I,C,15
2012,3,2012-03-09,AQUE,8,CONTINUAL,20,I,S,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,20,I,SH,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,20,I,SS,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,20,O,B,95
2012,3,2012-03-09,AQUE,8,CONTINUAL,20,O,BL,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,20,O,BM,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,20,O,BS,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,20,O,C,5
2012,3,2012-03-09,AQUE,8,CONTINUAL,20,O,S,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,20,O,SH,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,20,O,SS,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,40,I,B,45
2012,3,2012-03-09,AQUE,8,CONTINUAL,40,I,BL,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,40,I,BM,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,40,I,BS,5
2012,3,2012-03-09,AQUE,8,CONTINUAL,40,I,C,20
2012,3,2012-03-09,AQUE,8,CONTINUAL,40,I,S,30
2012,3,2012-03-09,AQUE,8,CONTINUAL,40,I,SH,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,40,I,SS,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,40,O,B,45
2012,3,2012-03-09,AQUE,8,CONTINUAL,40,O,BL,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,40,O,BM,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,40,O,BS,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,40,O,C,15
2012,3,2012-03-09,AQUE,8,CONTINUAL,40,O,S,40
2012,3,2012-03-09,AQUE,8,CONTINUAL,40,O,SH,0
2012,3,2012-03-09,AQUE,8,CONTINUAL,40,O,SS,0
2012,3,2012-03-13,NAPL,3,CONTROL,20,I,B,90
2012,3,2012-03-13,NAPL,3,CONTROL,20,I,BL,0
2012,3,2012-03-13,NAPL,3,CONTROL,20,I,BM,0
2012,3,2012-03-13,NAPL,3,CONTROL,20,I,BS,5
2012,3,2012-03-13,NAPL,3,CONTROL,20,I,C,5
2012,3,2012-03-13,NAPL,3,CONTROL,20,I,S,0
2012,3,2012-03-13,NAPL,3,CONTROL,20,I,SH,0
2012,3,2012-03-13,NAPL,3,CONTROL,20,I,SS,0
2012,3,2012-03-13,NAPL,3,CONTROL,20,O,B,100
2012,3,2012-03-13,NAPL,3,CONTROL,20,O,BL,0
2012,3,2012-03-13,NAPL,3,CONTROL,20,O,BM,0
2012,3,2012-03-13,NAPL,3,CONTROL,20,O,BS,0
2012,3,2012-03-13,NAPL,3,CONTROL,20,O,C,0
2012,3,2012-03-13,NAPL,3,CONTROL,20,O,S,0
2012,3,2012-03-13,NAPL,3,CONTROL,20,O,SH,0
2012,3,2012-03-13,NAPL,3,CONTROL,20,O,SS,0
2012,3,2012-03-13,NAPL,3,CONTROL,40,I,B,100
2012,3,2012-03-13,NAPL,3,CONTROL,40,I,BL,0
2012,3,2012-03-13,NAPL,3,CONTROL,40,I,BM,0
2012,3,2012-03-13,NAPL,3,CONTROL,40,I,BS,0
2012,3,2012-03-13,NAPL,3,CONTROL,40,I,C,0
2012,3,2012-03-13,NAPL,3,CONTROL,40,I,S,0
2012,3,2012-03-13,NAPL,3,CONTROL,40,I,SH,0
2012,3,2012-03-13,NAPL,3,CONTROL,40,I,SS,0
2012,3,2012-03-13,NAPL,3,CONTROL,40,O,B,100
2012,3,2012-03-13,NAPL,3,CONTROL,40,O,BL,0
2012,3,2012-03-13,NAPL,3,CONTROL,40,O,BM,0
2012,3,2012-03-13,NAPL,3,CONTROL,40,O,BS,0
2012,3,2012-03-13,NAPL,3,CONTROL,40,O,C,0
2012,3,2012-03-13,NAPL,3,CONTROL,40,O,S,0
2012,3,2012-03-13,NAPL,3,CONTROL,40,O,SH,0
2012,3,2012-03-13,NAPL,3,CONTROL,40,O,SS,0
2012,3,2012-03-13,NAPL,9,ANNUAL,20,I,B,90
2012,3,2012-03-13,NAPL,9,ANNUAL,20,I,BL,0
2012,3,2012-03-13,NAPL,9,ANNUAL,20,I,BM,0
2012,3,2012-03-13,NAPL,9,ANNUAL,20,I,BS,0
2012,3,2012-03-13,NAPL,9,ANNUAL,20,I,C,10
2012,3,2012-03-13,NAPL,9,ANNUAL,20,I,S,0
2012,3,2012-03-13,NAPL,9,ANNUAL,20,I,SH,0
2012,3,2012-03-13,NAPL,9,ANNUAL,20,I,SS,0
2012,3,2012-03-13,NAPL,9,ANNUAL,20,O,B,85
2012,3,2012-03-13,NAPL,9,ANNUAL,20,O,BL,0
2012,3,2012-03-13,NAPL,9,ANNUAL,20,O,BM,0
2012,3,2012-03-13,NAPL,9,ANNUAL,20,O,BS,0
2012,3,2012-03-13,NAPL,9,ANNUAL,20,O,C,15
2012,3,2012-03-13,NAPL,9,ANNUAL,20,O,S,0
2012,3,2012-03-13,NAPL,9,ANNUAL,20,O,SH,0
2012,3,2012-03-13,NAPL,9,ANNUAL,20,O,SS,0
2012,3,2012-03-13,NAPL,9,ANNUAL,40,I,B,85
2012,3,2012-03-13,NAPL,9,ANNUAL,40,I,BL,0
2012,3,2012-03-13,NAPL,9,ANNUAL,40,I,BM,0
2012,3,2012-03-13,NAPL,9,ANNUAL,40,I,BS,5
2012,3,2012-03-13,NAPL,9,ANNUAL,40,I,C,10
2012,3,2012-03-13,NAPL,9,ANNUAL,40,I,S,0
2012,3,2012-03-13,NAPL,9,ANNUAL,40,I,SH,0
2012,3,2012-03-13,NAPL,9,ANNUAL,40,I,SS,0
2012,3,2012-03-13,NAPL,9,ANNUAL,40,O,B,95
2012,3,2012-03-13,NAPL,9,ANNUAL,40,O,BL,0
2012,3,2012-03-13,NAPL,9,ANNUAL,40,O,BM,0
2012,3,2012-03-13,NAPL,9,ANNUAL,40,O,BS,0
2012,3,2012-03-13,NAPL,9,ANNUAL,40,O,C,5
2012,3,2012-03-13,NAPL,9,ANNUAL,40,O,S,0
2012,3,2012-03-13,NAPL,9,ANNUAL,40,O,SH,0
2012,3,2012-03-13,NAPL,9,ANNUAL,40,O,SS,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,20,I,B,80
2012,3,2012-03-13,NAPL,10,CONTINUAL,20,I,BL,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,20,I,BM,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,20,I,BS,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,20,I,C,20
2012,3,2012-03-13,NAPL,10,CONTINUAL,20,I,S,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,20,I,SH,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,20,I,SS,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,20,O,B,75
2012,3,2012-03-13,NAPL,10,CONTINUAL,20,O,BL,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,20,O,BM,5
2012,3,2012-03-13,NAPL,10,CONTINUAL,20,O,BS,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,20,O,C,20
2012,3,2012-03-13,NAPL,10,CONTINUAL,20,O,S,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,20,O,SH,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,20,O,SS,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,40,I,B,100
2012,3,2012-03-13,NAPL,10,CONTINUAL,40,I,BL,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,40,I,BM,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,40,I,BS,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,40,I,C,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,40,I,S,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,40,I,SH,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,40,I,SS,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,40,O,B,100
2012,3,2012-03-13,NAPL,10,CONTINUAL,40,O,BL,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,40,O,BM,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,40,O,BS,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,40,O,C,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,40,O,S,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,40,O,SH,0
2012,3,2012-03-13,NAPL,10,CONTINUAL,40,O,SS,0
2012,3,2012-03-14,CARP,7,CONTROL,20,I,B,100
2012,3,2012-03-14,CARP,7,CONTROL,20,I,BL,0
2012,3,2012-03-14,CARP,7,CONTROL,20,I,BM,0
2012,3,2012-03-14,CARP,7,CONTROL,20,I,BS,0
2012,3,2012-03-14,CARP,7,CONTROL,20,I,C,0
2012,3,2012-03-14,CARP,7,CONTROL,20,I,S,0
2012,3,2012-03-14,CARP,7,CONTROL,20,I,SH,0
2012,3,2012-03-14,CARP,7,CONTROL,20,I,SS,0
2012,3,2012-03-14,CARP,7,CONTROL,20,O,B,100
2012,3,2012-03-14,CARP,7,CONTROL,20,O,BL,0
2012,3,2012-03-14,CARP,7,CONTROL,20,O,BM,0
2012,3,2012-03-14,CARP,7,CONTROL,20,O,BS,0
2012,3,2012-03-14,CARP,7,CONTROL,20,O,C,0
